__label__0 "noice text me when you here"
__label__0 "sun cant come to earth but send luv as rays cloud cant come to river but send luv as rain i cant come to meet u but can send my care as msg to gud evng"
__label__0 "yeah no probs last night is obviously catching up with you speak soon"
__label__0 "ok i msg u b4 i leave my house"
__label__0 "hey cutie how goes it here in wales its kinda ok there is like hills and shit but i still avent killed myself"
__label__0 "hi princess thank you for the pics you are very pretty how are you"
__label__0 "ok enjoy r u there in home"
__label__0 "yup i thk so until e shop closes lor"
__label__0 "he is a womdarfull actor"
__label__0 "tell me whos this pls"
__label__0 "how is my boy no sweet words left for me this morning sighs how goes you day my love did you start your studying"
__label__0 "why tired what special there you had"
__label__0 "there r many model sony ericson also der lt gt it luks good bt i forgot modl no"
__label__0 "ooh 4got i gon na start belly dancing in moseley weds if u want 2 join me they have a cafe too"
__label__0 "awesome how do i deal with the gate charles told me last night but uh yeah"
__label__0 "whatsup there dont u want to sleep"
__label__0 "its posible dnt live in lt gt century cm frwd n thnk different"
__label__1 "congrats nokia 3650 video camera phone is your call 09066382422 calls cost 150ppm ave call 3mins vary from mobiles close 300603 post bcm4284 ldn wc1n3xx"
__label__0 "what do u reckon as need 2 arrange transport if u ca do it thanks"
__label__1 "3 you have received your mobile content enjoy"
__label__0 "what happening with you have you gotten a job and have you begun registration for permanent residency"
__label__0 "also tell him i said happy birthday"
__label__0 "then its most likely called mittelschmertz google it if you dont have paracetamol dont worry it will go"
__label__0 "not that i know of most people up here are still out of town"
__label__0 ok
__label__0 "yo chad which gymnastics class do you wan na take the site says christians class is full"
__label__0 "i think you should go the honesty road call the bank tomorrow its the tough decisions that make us great people"
__label__0 "then ur physics get"
__label__0 "alright omw got ta change my order to a half8th"
__label__1 "thanks for your ringtone order ref number r836 your mobile will be charged should your tone not arrive please call customer services on 09065069154"
__label__0 "alright we hooked up where you guys at"
__label__0 "u call me alter at 11 ok"
__label__0 "i jus reached home i go bathe first but my sis using net tell u when she finishes k"
__label__0 "i can probably come by everybody done around lt gt right"
__label__0 "prakesh is there know"
__label__0 "x2 lt gt are you going to get that"
__label__0 "my love how come it took you so long to leave for zaher i got your words on ym and was happy to see them but was sad you had left i miss you"
__label__0 "what year and how many miles"
__label__0 "g wants to know where the fuck you are"
__label__0 "sorry i call later"
__label__0 "wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem"
__label__0 "ü predict wat time ü finish buying"
__label__1 "loans for any purpose even if you have bad credit tenants welcome call on 08717111821"
__label__0 "this is wishing you a great day moji told me about your offer and as always i was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that i will keep in touch more sorry"
__label__0 "were gon na go get some tacos"
__label__0 "change again it e one next to escalator"
__label__0 "sweet we may or may not go to 4u to meet carlos so gauge patty interest in that"
__label__0 "urgh coach hot smells of chip fat thanks again especially for the duvet not a predictive text word"
__label__0 "a lot of this sickness thing going round take it easy hope u feel better soon lol"
__label__1 "marvel mobile play the official ultimate game on ur mobile right now text spider to 83338 for the game we ll send u a free 8ball wallpaper"
__label__1 "cds 4u congratulations ur awarded of cd gift vouchers or gift guaranteed freeentry 2 wkly draw xt music to 87066 tncs"
__label__0 "juz now havent woke up so a bit blur blur can dad went out liao i cant cum now oso"
__label__0 "good morning my dear shijutta have a great amp successful day"
__label__0 "please give it 2 or i will pick it up on tuesday evening about 8 if that is ok"
__label__0 "yeah so basically any time next week you can get away from your mom amp get up before 3"
__label__0 "audrie lousy autocorrect"
__label__0 "s s first time dhoni rocks"
__label__0 "no plm i will come da on the way"
__label__0 "oh i will get paid the most outstanding one is for a commercial i did for hasbro in august they made us jump through so many hoops to get paid still not"
__label__0 "1 go to write msg 2 put on dictionary mode 3 cover the screen with hand 4 press lt gt 5 gently remove ur hand its interesting"
__label__0 "wa ur openin sentence very formal anyway i fine too juz tt i eatin too much n puttin on weight haha so anythin special happened"
__label__0 "indians r poor but india is not a poor country says one of the swiss bank directors he says that lt gt lac crore of indian money is deposited in swiss banks which can be used for budget for lt gt yrs can give lt gt crore jobs to all indians from any village to delhi 4 lane roads forever free power suply to more than lt gt social projects every citizen can get monthly lt gt for lt gt yrs no need of world bank amp imf loan think how our money is blocked by rich politicians we have full rights against corrupt politicians itna forward karo ki pura india"
__label__0 "how long does applebees fucking take"
__label__0 "anyway many good evenings to u s"
__label__1 "5 free top polyphonic tones call 087018728737 national rate get a toppoly tune sent every week just text subpoly to 81618 per pole unsub 08718727870"
__label__0 "cool do you like swimming i have a pool and jacuzzi at my house"
__label__0 "do 1 thing change that sentence into because i want 2 concentrate in my educational career im leaving here"
__label__1 "the current leading bid is 151 to pause this auction send out customer care 08718726270"
__label__0 "anything lar"
__label__1 "are you unique enough find out from 30th august"
__label__0 "new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say i always correct"
__label__1 "spjanuary male sale hot gay chat now cheaper call 08709222922 national rate from cheap to peak to stop texts call 08712460324"
__label__0 "also where the piece"
__label__1 "reply to win weekly what professional sport does tiger woods play send stop to 87239 to end service"
__label__0 "sir i need axis bank account no and bank address"
__label__0 "you all ready for big day tomorrow"
__label__0 "dont hesitate you know this is the second time she has had weakness like that so keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing"
__label__0 "no need to buy lunch for me i eat maggi mee"
__label__0 "can you open the door"
__label__0 "i did get the second half of that message"
__label__1 "you have won a nokia 7250i this is what you get when you win our free auction to take part send nokia to 86021 now"
__label__0 "no few hours to hair cut"
__label__0 "ü all write or wat"
__label__1 "you are a winner u have been specially selected 2 receive cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810"
__label__0 "remember all those whom i hurt during days of satanic imposter in to pay a price so be destiny keep me going and as u said pray that i get the mind to get over the same"
__label__0 "wishing you a wonderful week"
__label__0 "book which lesson then you msg me i will call up after work or sth i going to get specs my membership is px3748"
__label__0 "do forget though that i love you and i walk beside you watching over you and keeping your heart warm"
__label__0 "i love to cuddle i want to hold you in my strong arms right now"
__label__0 "don know this week i going to tirunelvai da"
__label__0 "living is very simple loving is also simple laughing is too simple winning is tooo simple but being is very difficult"
__label__0 "erutupalam thandiyachu"
__label__0 "my tuition is at 330 hm we go for the 1120 to 1205 one do you mind"
__label__0 "s if we have one good partnership going we will take lead"
__label__0 "okay lor wah like that def they wont let us go haha what did they say in the terms and conditions"
__label__0 "no problem with the renewal do it right away but i dont know his details"
__label__0 "is toshiba portege m100 gd"
__label__0 "a pure hearted person can have a wonderful smile that makes even enemies to feel guilty for being an enemy so catch the world with your smile goodmorning amp have a smiley sunday"
__label__0 "ok lar i double check wif da hair dresser already he said wun cut v short he said will cut until i look nice"
__label__0 "thing r good thanx got exams in march ive done no revision is fran still with boyf ive got ta interviw 4 exeter bit worried x"
__label__0 "say this god i love you amp i need you clean my heart with your this to ten special people amp u c miracle tomorrow do it pls pls do it"
__label__0 "i will reach ur home in lt gt minutes"
__label__0 "but that on ebay it might be less elsewhere"
__label__0 "ok no prob"
__label__0 "hows the champ just leaving glasgow"
__label__0 "do you think i can move lt gt in a week"
__label__0 "you will be in the place of that man"
__label__0 "near kalainar tv"
__label__1 "u 447801259231 have a secret admirer who is looking 2 make contact with out who they r reveal who thinks ur so on 09058094597"
__label__0 "quite lor but dun tell him wait he get complacent"
__label__0 "yar else i thk of all sorts of funny things"
__label__0 "you at mu you should try to figure out how much money everyone has for gas and alcohol jay and i are trying to figure out our weed budget"
__label__0 "boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli 1 mutai eerulli kodthini grl i love u kano"
__label__1 "you have 1 new message please call 08718738034"
__label__0 "now am free call me pa"
__label__0 "sorry no have got few things to do may be in pub later"
__label__0 "i can ask around but there not a lot in terms of mids up here"
__label__0 "mm have some kanji dont eat anything heavy ok"
__label__0 "k do i need a login or anything"
__label__0 "oh my god i almost home"
__label__0 "dont talk to him ever ok its my word"
__label__0 "damn poor zac does stand a chance"
__label__0 "it that time of the week again ryan"
__label__0 "the greatest test of courage on earth is to bear defeat without losing heart gn tc"
__label__0 "i didnt get anything da"
__label__1 "urgent ur awarded a complimentary trip to eurodisinc trav aco entry41 or to claim txt dis to 87121 morefrmmob shracomorsglsuplt 10 ls1 3aj"
__label__0 "ü no home work to do meh"
__label__0 "aiyah sorry lor i watch tv watch until i forgot 2 check my phone"
__label__1 "orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap to stop receiving these tips reply stop"
__label__0 "been running but only managed 5 minutes and then needed oxygen might have to resort to the roller option"
__label__0 "sorry light turned green i meant another friend wanted lt gt worth but he may not be around"
__label__1 "collect your valentine weekend to paris inc flight hotel prize guaranteed text paris to no"
__label__0 "cha quiteamuzing babe probpop in cu satthen hunny 4brekkie love jen xxx psxtra lrg portions 4 me please"
__label__0 "haf u found him i feel so stupid da v cam was working"
__label__0 "thank god they are in bed"
__label__0 "after the drug she will be able to eat"
__label__0 "k k when will you give treat"
__label__0 "ugh its been a long day i exhausted just want to cuddle up and take a nap"
__label__0 "it will stop on itself i however suggest she stays with someone that will be able to give ors for every stool"
__label__0 "i done"
__label__0 "you always been the brainy one"
__label__0 "i came hostel i m going to sleep plz call me up before class hrishi"
__label__0 "was the actual exam harder than nbme"
__label__1 "ur hmv quiz is currently to maximize ur now send hmv1 to 86688 only"
__label__0 "rose for red red for blood blood for heart heart for u but u for me send tis to all ur friends including me if u like me if u get back r poor in relation need some 1 to support r frnd 2 many luvs u some1 is praying god to marry try it"
__label__1 "you have won a guaranteed award or even cashto claim ur award call free on 08000407165 2 stop getstop on 88222 php rg21 4jx"
__label__0 "well the weather in cali great but its complexities are great you need a car to move freely its taxes are outrageous but all in all its a great place the sad part is i missing home"
__label__0 "he said that he had a right giggle when he saw u again you would possibly be the first person2die from nvq but think how much you could for"
__label__0 "do you hide anythiing or keeping distance from me"
__label__1 "bored of speed dating try speedchat txt speedchat to 80155 if you do like em txt swap and get a new chatter chat80155 pobox36504w45wq rcd 16"
__label__0 "ha ha nan yalrigu heltini iyo kothi chikku u shared many things wit me so far i did told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to me ok chikku"
__label__0 "fighting with the world is easy u either win or lose bt fightng with some1 who is close to u is dificult if u lose u lose if u win u still lose"
__label__0 "just dropped em off omw back now"
__label__0 "k k good study well"
__label__0 "cheers u tex mecause u werebored yeah okden hunny r uin wk sat likeyour havin gr8fun j keep updat countinlots of loveme xxxxx"
__label__0 "gim me a few was lt gt minutes ago"
__label__0 "oh shit i thought that was your trip loooooool that just makes so much more sense now grins and the sofa reference was the sleep on a couch link you sent me was that how you went on your trip oh and did your babe go with you for that celebration with your rents"
__label__0 "ok c ü then"
__label__1 "we tried to contact you re your reply to our offer of a video phone 750 anytime any network mins half price line rental camcorder reply or call 08000930705"
__label__0 "did u see what i posted on your facebook"
__label__0 "very hurting n meaningful lines ever i compromised everything for my love but at d end my love compromised me for everything gud mornin"
__label__0 "time n smile r the two crucial things in our life sometimes time makes us to forget smile and sometimes someone smile makes us to forget time gud noon"
__label__0 "yo i at my parents gettin cash good news we picked up a downstem"
__label__0 "i have forgotten you i might have a couple bucks to send you tomorrow k i love ya too"
__label__0 "hope you are having a good week just checking in"
__label__0 "package all your programs well"
__label__0 "come around lt decimal gt pm vikky i otside nw il come by tht time"
__label__0 "sorry about earlier putting out you around to talk after 9 or do you actually have a life lol"
__label__0 "lol i was gon na last month i cashed some in but i left lt gt just in case i was collecting more during the week cause they announced it on the blog"
__label__0 "no but the bluray player can"
__label__0 "ok i gon na head up to usf in like fifteen minutes"
__label__0 "e admin building there i might b slightly earlier i call u when i reaching"
__label__0 "are you this much buzy"
__label__0 "ok i am on the way to home hi hi"
__label__0 "that cause your old i live to be high"
__label__0 "really good dhanush rocks once again"
__label__0 "see you there"
__label__1 "free2day sexy st george day pic of jordan txt pic to 89080 dont miss out then every wk a saucy celeb 4 more pics c 0870241182716"
__label__0 "x course it 2yrs just so her messages on messenger lik you r sending me"
__label__0 "dnt worry use ice pieces in a cloth take 2 tablets"
__label__0 "then ü come n pick me at 530 ar"
__label__0 "yay you better not have told that to 5 other girls either"
__label__0 "cool text me when you parked"
__label__0 "just got some gas money any chance you and the gang want to go on a grand nature adventure"
__label__0 "have you laid your airtel line to rest"
__label__0 "im gon na miss u so much"
__label__1 "todays vodafone numbers ending with 0089 my last four digits are selected to received a award if your number matches please call 09063442151 to claim your award"
__label__1 "as a registered subscriber yr draw 4 a gift voucher will b entered on receipt of a correct ans when are the next olympics txt ans to 80062"
__label__0 "what time u wrkin"
__label__0 "sounds like there could be a lot of time spent in that chastity device boy grins or take your beatings like a good dog going to lounge in a nice long bath now"
__label__0 "gr8 so how do you handle the victoria island traffic plus when the album due"
__label__0 "boooo you always work just quit"
__label__0 "oh god taken the teeth is it paining"
__label__0 "sorry i missed your call can you please call back"
__label__0 "nan sonathaya soladha why boss"
__label__0 "solve d case a man was found murdered on lt decimal gt lt gt afternoon 1 his wife called police 2 police questioned everyone 3 wife sir i was sleeping when the murder took place i was cooking i was picking vegetables i went 2 d post office we went 2 play we went 2 a marriage police arrested d murderer immediately who it reply with reason if u r brilliant"
__label__0 "nokia phone is lovly"
__label__0 "excellent i spent lt gt years in the air force iraq and afghanistan i am stable and honest do you like traveling"
__label__0 "my house here e sky quite dark liao if raining then got excuse not 2 run already rite hee"
__label__0 "which is why i never wanted to tell you any of this which is why i so short with you and as of late"
__label__0 "i been barred from all b and q stores for life this twat in orange dungerees came up to me and asked if i wanted decking so i got the first punch in"
__label__1 "freemsg txt call to no 86888 claim your reward of 3 hours talk time to use from your phone now inc 3hrs 16 stop txtstop"
__label__0 "oops 4 got that bit"
__label__1 "call 09090900040 listen to extreme dirty live chat going on in the office right now total privacy no one knows your sic listening 60p min"
__label__1 "urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call 09050000460 from land line claim j89 po box245c2150pm"
__label__0 "pathaya enketa maraikara pa"
__label__0 "ok so april cant wait"
__label__0 "gal n boy walking in d park i hold ur hand do u think i would run away jst wana c how it feels walking in heaven with an prince gn"
__label__0 "yes i started to send requests to make it but pain came back so i back in bed double coins at the factory too i got ta cash in all my nitros"
__label__0 "when should i come over"
__label__0 "were trying to find a chinese food place around here"
__label__0 "so lets make it saturday or monday as per convenience"
__label__0 "i sent lanre fakeye eckankar details to the mail box"
__label__1 "you have won as a valued vodafone customer our computer has picked you to win a prize to collect is easy just call 09061743386"
__label__1 "this is the 2nd time we have tried 2 contact u have won the pound prize 2 claim is easy call 087187272008 now1 only 10p per minute"
__label__0 "i am great how are you"
__label__0 "i was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here that lt gt dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives every dime so for me to expect anything from you is not practical something like that"
__label__0 "it is only yesterday true true"
__label__0 "hiya stu wot u up in so much truble at home at moment evone hates me even u wot the hell av i done now y wont u just tell me text bck please luv dan"
__label__0 "good morning at the repair shop the only reason i up at this hour"
__label__0 "yes just finished watching days of our lives i love it"
__label__0 "remember on that day"
__label__0 "what type of stuff do you sing"
__label__0 "have got few things to do may be in pub later"
__label__1 "urgent this is the 2nd attempt to contact u u have won call 09071512433 b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary 50"
__label__1 "buy space invaders 4 a chance 2 win orig arcade game console press 0 for games arcade std wap charge see 4 terms settings no purchase"
__label__0 "no idea i guess we work that out an hour after we supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
__label__0 "she knew the time of murder exactly"
__label__0 "ü dun wan to watch infernal affair"
__label__0 "hey i booked the pilates and yoga lesson already haha"
__label__0 "waiting 4 my tv show 2 start lor u leh still busy doing ur report"
__label__0 "ha then we must walk to everywhere can not take tram my cousin said can walk to vic market from our hotel"
__label__1 "send a logo 2 ur lover 2 names joined by a heart txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo pobox36504w45wq txtno 4 no ads 150p"
__label__0 "hmmm mayb can try e shoppin area one but forgot e name of hotel"
__label__1 "private your 2003 account statement for 07753741225 shows 800 points call 08715203677 identifier code 42478 expires"
__label__0 "already one guy loving you"
__label__0 "me n him so funny"
__label__0 "aiyah u did ok already lar e nydc at wheellock"
__label__0 "am i that much dirty fellow"
__label__1 "do you want a new video handset 750 anytime any network mins half price line rental camcorder reply or call 08000930705 for delivery tomorrow"
__label__0 "and picking them up from various points going 2 yeovil and they will do the motor project 4 3 hours and then u take them home 12 2 max very easy"
__label__0 "then why you not responding"
__label__0 "yun ubi one say if ü wan call by 67441233 look for only got ubi cres ubi tech for 1st 5wkg"
__label__0 "what happened to our yo date"
__label__1 "u can win of music gift vouchers every week starting now txt the word draw to 87066 tscs"
__label__0 "i not sure i was just checking out what was happening around the area"
__label__0 "i hope your pee burns tonite"
__label__0 "want to finally have lunch today"
__label__0 "early bird any purchases yet"
__label__1 "private your 2003 account statement for 07815296484 shows 800 points call 08718738001 identifier code 41782 expires"
__label__0 "how are you its been ages how abj"
__label__0 "good no don t need any done yes please tell what s her number i could ring her"
__label__0 "sure thing big man i have hockey elections at 6 shouldn t go on longer than an hour though"
__label__0 "lt gt mins but i had to stop somewhere first"
__label__0 "hey babe how it going did you ever figure out where your going for new years"
__label__0 "oh gei that happend to me in tron maybe ill dl it in 3d when its out"
__label__0 "hey mate hows u honey did u ave good holiday gimmi de goss x"
__label__0 "under the sea there lays a rock in the rock there is an envelope in the envelope there is a paper on the paper there are 3 words"
__label__0 "rofl betta invest in some anti aging products"
__label__0 "true lov n care wil nevr go unrecognized though somone often makes mistakes when valuing it but they will definitly undrstnd once when they start missing it"
__label__0 "oic then better quickly go bathe n settle down"
__label__1 "for taking part in our mobile survey yesterday you can now have 500 texts 2 use however you wish 2 get txts just send txt to 80160 t c"
__label__0 "nah im goin 2 the wrks with j wot bout u"
__label__0 "i fine hope you are also"
__label__0 "i noe la u wana pei bf oso rite k lor other days den"
__label__0 "quite ok but a bit ex u better go eat smth now else i feel guilty"
__label__0 "not possible"
__label__0 "dunno lei he neva say"
__label__0 ok
__label__0 "no message no responce what happend"
__label__0 "serious what like proper tongued her"
__label__0 "cps is causing the outages to conserve energy"
__label__0 "dear good morning now only i am up"
__label__0 "r u meeting da ge at nite tmr"
__label__0 "cool i text you when i on the way"
__label__0 "exactly anyways how far is jide her to study or just visiting"
__label__0 "am on a train back from northampton so i afraid not"
__label__1 "urgent your mobile no 077xxx won a bonus caller prize on this is the 2nd attempt to reach you call 09066362206 asap box97n7qp 150ppm"
__label__0 "no gifts you trying to get me to throw myself off a cliff or something"
__label__0 "good night my dear sleepwell amp take care"
__label__0 "10 min later k"
__label__0 "are you comingdown later"
__label__1 "sppok up ur mob with a halloween collection of nokia logo pic message plus a free eerie tone txt card spook to 8007"
__label__0 "u wake up already thanx 4 e tau sar piah it quite nice"
__label__0 "kind of just missed train cos of asthma attack nxt one in half hr so driving in not sure where to park"
__label__0 "jus ans me lar u noe later"
__label__0 "should i buy him a blackberry bold 2 or torch should i buy him new or used let me know plus are you saying i should buy the lt gt g wifi ipad and what are you saying about the about the lt gt g"
__label__1 "our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had to claim 4 free reply with claim to this msg 2 stop txt stop"
__label__0 "did you get any gift this year i didnt get anything so bad"
__label__0 "i doing da intro covers energy trends n pros n cons brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages"
__label__0 "cool text me when you head out"
__label__0 "indeed and by the way it was either or not both"
__label__0 "i get out of class in bsn in like lt gt minutes you know where advising is"
__label__1 "wan2 win a with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text or 3 to 83049 cost 50p text"
__label__0 "set a place for me in your heart and not in your mind as the mind easily forgets but the heart will always remember wish you happy valentines day"
__label__0 "oic i saw him too but i tot he din c me i found a group liao"
__label__0 "hanks lotsly"
__label__0 "hi darlin ive just got back and i had a really nice night and thanks so much for the lift see u tomorrow xxx"
__label__0 "midnight at the earliest"
__label__0 "wait that still not all that clear were you not sure about me being sarcastic or that that why x does want to live with us"
__label__0 "take some small dose tablet for fever"
__label__0 "i am taking half day leave bec i am not well"
__label__1 "do you ever notice that when you driving anyone going slower than you is an idiot and everyone driving faster than you is a maniac"
__label__0 "mm yes dear look how i am hugging you both"
__label__0 "thanks honey but still have heard anything i will leave it a bit longer so not 2 crowd him and will try later great advice thanks hope cardiff is still there"
__label__0 "beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning"
__label__0 "discussed with your mother ah"
__label__0 "hey what time is your driving on fri we go for evaluation on fri"
__label__1 "a link to your picture has been sent you can also use http"
__label__0 "zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog"
__label__0 "get down in gandhipuram and walk to cross cut road right side lt gt street road and turn at first right"
__label__0 "if you text on your way to cup stop that should work and that should be bus"
__label__1 "you have won cash or a prize to claim call09050000327"
__label__0 "so are you guys asking that i get that slippers again or its gone with last year"
__label__0 "awesome i see you in a bit"
__label__0 "anything lar then ü not going home 4 dinner"
__label__0 "aldrine rakhesh ex rtm"
__label__0 "so dont use hook up any how"
__label__0 "was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train"
__label__1 "free message activate your 500 free text messages by replying to this message with the word free for terms conditions visit"
__label__0 "thinking of u x"
__label__0 "helloooo wake up sweet morning welcomes you enjoy this day with full of joy gud mrng"
__label__0 "uh heads up we do have that much left"
__label__0 "ok then whats ur todays plan"
__label__0 "awesome plan to get here any time after like lt gt i text you details in a wee bit"
__label__0 "thanks love but am i doing torch or bold"
__label__0 "when you guys getting back g said you were thinking about not staying for mcr"
__label__0 "thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good we given you ultimatum oh we are countin down to aburo enjoy this is the message i sent days ago"
__label__1 "reply to win weekly where will the 2006 fifa world cup be held send stop to 87239 to end service"
__label__0 "hi mobile no lt gt has added you in their contact list on it s a great place to send free sms to people for more visit"
__label__0 "still otside le u come 2morrow maga"
__label__0 "sorry you never hear unless you book it one was kinda a joke thet were really looking for skinny white girls the other was one line you can only do so much on camera with that something like that they casting on the look"
__label__0 "wishing you a beautiful day each moment revealing even more things to keep you smiling do enjoy it"
__label__0 "sian aft meeting supervisor got work 2 do liao u working now"
__label__0 "why you keeping me away like this"
__label__0 "and several to you sir"
__label__0 "i wish things were different i wonder when i will be able to show you how much i value you pls continue the brisk walks no drugs without askin me please and find things to laugh about i love you dearly"
__label__0 "are you happy baby are you alright did you take that job i hope your fine i send you a kiss to make you smile from across the sea kiss kiss"
__label__0 "forgot to tell ü smth can ü like number the sections so that it clearer"
__label__0 "honeybee said i d sweetest in d world god laughed amp said wait u havnt met d person reading this msg moral even god can crack jokes"
__label__0 "r u saying i should re order the slippers cos i had to pay for returning it"
__label__0 "u attend ur driving lesson how many times a wk n which day"
__label__0 "lmao where your fish memory when i need it"
__label__0 "huh hyde park not in mel ah opps got confused anyway if tt e best choice den we juz have to take it"
__label__0 "send ur birthdate with month and year i will tel u ur life partner name and the method of calculation reply must"
__label__0 "in the end she might still vomit but its okay not everything will come out"
__label__0 "moji i love you more than words have a rich day"
__label__0 "tired i have slept well the past few nights"
__label__0 "hey sexy buns have i told you i adore you loverboy i hope you remember to thank your sister in law for those meatballs grins i love you babe"
__label__0 "what are your new years plans"
__label__0 "can ü send me a copy of da report"
__label__0 "i taught that ranjith sir called me so only i sms like that becaus hes verifying about project prabu told today so only pa dont mistake me"
__label__1 "gr8 poly tones 4 all mobs direct 2u rply with poly title to 8007 eg poly breathe1 titles crazyin sleepingwith finest ymca pobox365o4w45wq 300p"
__label__0 "send me your resume"
__label__0 "hey do forget you are mine for me my possession my property mmm childish smile"
__label__0 "i had it already sabarish asked me to go"
__label__0 "is the murderer coz the man was murdered on lt gt th january as public holiday all are closed including post office understand"
__label__0 "that what i love to hear v see you sundayish then"
__label__1 "sms services for your inclusive text credits pls goto 3qxj9 unsubscribe with stop no extra charge help 9ae"
__label__0 "ok thanx take care then"
__label__0 "okay same with me well thanks for the clarification"
__label__0 "its a site to simulate the test it just gives you very tough questions to test your readiness"
__label__0 "nt yet chikku simple habba hw abt u"
__label__0 "you still around looking to pick up later"
__label__0 "thanx u darlin im cool thanx a few bday drinks 2 nite 2morrow off take care c u"
__label__0 "how are you with money as in to you money aint a thing how are you sha"
__label__0 "ok thanx"
__label__0 "yup bathe liao"
__label__0 "i tagged my friends that you seemed to count as your friends"
__label__0 "i to am looking forward to all the sex cuddling only two more sleeps"
__label__0 "i am home babe are you still up"
__label__1 "december only had your mobile you are entitled to update to the latest colour camera mobile for free call the mobile update co free on 08002986906"
__label__0 "fyi i gon na call you sporadically starting at like lt gt bc we are not not doin this shit"
__label__1 "free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates pobox 36504 w45wq"
__label__0 "i thought we were doing a king of the hill thing there"
__label__1 "ur is currently 500 pounds to maximize ur now send cash to 86688 only cc 08718720201 po box"
__label__0 "not much just some textin how bout you"
__label__0 "i wnt to buy a bmw car urgently its vry hv a shortage of lt gt is no source to arng dis amt lt gt lacs thats my prob"
__label__0 "have a good trip watch out for remember when you get back we must decide about easter"
__label__0 "aiya we discuss later lar pick ü up at 4 is it"
__label__0 "ha ha had popped down to the loo when you me hello"
__label__1 "today offer claim ur worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 08717898035 sub 16 unsub reply x"
__label__0 "so ü be submitting da project tmr rite"
__label__0 "i dont know exactly could you ask chechi"
__label__0 "dont know supports ass and srt i thnk i think ps3 can play through usb too"
__label__0 "thk shld b can ya i wana go 4 lessons haha can go for one whole stretch"
__label__0 "by march ending i should be ready but will call you for sure the problem is that my capital never complete how far with you how work and the ladies"
__label__0 "you dont know you jabo me abi"
__label__0 "already am squatting is the new way of walking"
__label__0 "oh dang i did mean o send that to you lol"
__label__0 "shant disturb u anymore jia you"
__label__1 "did you hear about the new divorce barbie it comes with all of ken stuff"
__label__0 "why must we sit around and wait for summer days to celebrate such a magical sight when the worlds dressed in white oooooh let there be snow"
__label__0 "i in inside office still filling know when they leave me"
__label__0 "please sen my kind advice please come here and try"
__label__0 "dear regret i cudnt pick down frm ctla now at cochin mobile in car ente style ishtamayoo happy bakrid"
__label__0 "what i meant to say is cant wait to see u again getting bored of this bridgwater banter"
__label__0 "not sure what time tho as not sure if can get to library before class will try see you at some point have good eve"
__label__0 "if i get there before you after your ten billion calls and texts so help me god"
__label__0 "hiya had a good day have you spoken to since the weekend"
__label__1 "09066362231 urgent your mobile no 07xxxxxxxxx won a bonus caller prize on this is the 2nd attempt to reach you call 09066362231 asap"
__label__0 "oh great disturb him more so that we can talk"
__label__1 "free tones hope you enjoyed your new content text stop to 61610 to unsubscribe provided by"
__label__0 "i want snow it just freezing and windy"
__label__0 "they have a thread on the wishlist section of the forums where ppl post nitro requests start from the last page and collect from the bottom up"
__label__0 "ya tel wats ur problem"
__label__0 "leave it de start prepare for next"
__label__0 "huh y lei"
__label__0 "even u dont get in trouble while convincing just tel him once or twice and just tel neglect his msgs dont c and read it just dont reply"
__label__1 "great new offer double mins double txt on best orange tariffs and get latest camera phones 4 free call mobileupd8 free on 08000839402 now or 2stoptxt t cs"
__label__0 "where is it is there any opening for mca"
__label__0 "hey there veggie pizza"
__label__1 "free for 1st week no1 nokia tone 4 ur mobile every week just txt nokia to 8077 get txting and tell ur mates pobox 36504 w45wq"
__label__0 "i know dat feelin had it with pete wuld get with em nuther place nuther time mayb"
__label__0 "sorry in meeting i call later"
__label__0 "no but we do medical missions to nigeria"
__label__0 "you sure your neighbors didnt pick it up"
__label__0 "no i was trying it all weekend v"
__label__0 "i cant pick the phone right now pls send a message"
